Node1,Sign,Node2,Weight
SRC,1,HIPK2,1
SRC,1,HRAS,1
SRC,1,MAP2K1,1
SRC,1,MAPK1,1
SRC,1,MAPK11,1
SRC,1,MAPK14,1
SRC,1,MYLK,1
SRC,1,PDPK1,1
SRC,1,PTK2,1
SRC,1,PTK2B,1
SRC,1,RAC1,1
SRC,1,RAF1,1
SRC,1,RPS6KA3,1
SRC,1,STAT1,1
SRC,1,STAT3,1
SRC,1,TGFBR2,1
SRCAP,1,CREBBP,1
SRF,1,EGR1,1
SRF,1,IL6,1
SRPK2,1,BCL3,1
SRPK2,1,MDM2,1
SRPK2,1,PRKACA,1
SRPK2,1,RPS6KA2,1
STAT1,1,EIF2AK2,1
STAT1,1,IFITM1,1
STAT1,1,IRF9,1
STAT1,1,PIM1,1
STAT1,1,PML,1
STAT1,1,SOCS3,0.5
STAT1,1,STAT2,1
STAT1,1,TP53,1
STAT2,1,IRF9,1
STAT2,1,PIM1,1
STAT2,1,STAT1,1
STAT3,1,CDK4,1
STAT3,1,EGFR,1
STAT3,1,EGR1,1
STAT3,1,HSP90AA1,1
STAT3,1,IL6,1
STAT3,1,JUNB,1
STAT3,1,MYC,1
STAT3,1,PIM1,1
STAT3,1,SOCS3,0.5
STAT3,1,STAT1,1
STAT3,1,TIMP1,1
STK11,1,ETV4,1
STK11,1,NUAK1,1
STK11,1,TP53,1
STK16,1,PRKACA,1
STK16,1,SRF,1
TAB2,1,CHUK,1
TAB2,1,IKBKG,1
TAB2,1,MAP2K4,1
TAB2,1,MAP3K7,1
TAB2,1,NR2C2,1
TADA3,1,EP300,1
TBK1,1,MDM2,1
TBK1,1,NFKB1,1
TBK1,1,REL,1
TBK1,1,RELA,1
TDG,1,CREBBP,1
TFAP2A,1,PRKCA,1
TFDP1,1,CDK1,1
TFDP1,1,PCNA,1
TFDP1,1,RB1,1
TFDP2,1,RB1,1
TGFB1,1,EGFR,1
TGFB1,1,MTOR,1
TGFB1,1,SMAD2,1
TGFB1,1,SMAD3,1
TGFB1,1,TGFBR1,1
TGFB1,1,TGFBR2,1
TGFB1,1,TP53,1
TGFB1,1,TRAF6,1
TGFBR1,1,AXIN1,1
TGFBR1,1,CD44,1
TGFBR1,1,MAP3K7,1
TGFBR1,1,RAC1,1
TGFBR1,1,RHOA,1
TGFBR1,1,SMAD1,1
TGFBR1,1,SMAD2,1
TGFBR1,1,SMAD3,1
TGFBR1,1,TRAF6,1
TGFBR2,1,AKT3,1
TGFBR2,1,MAP3K7,1
TGFBR2,1,RPS6KA2,1
TGFBR2,1,SMAD2,1
TGFBR2,1,SMAD3,1
TGFBR2,1,TGFBR1,1
TGFBR2,1,TRAF6,1
TGFBR2,1,ZFYVE9,1
TNK2,1,BCAR1,1
TP53,1,ANKRD11,1
TP53,1,ATF3,1
TP53,1,CAV1,1
TP53,1,DDB1,1
TP53,1,E2F7,1
TP53,1,EGFR,1
TP53,1,GSTP1,1
TP53,1,HIPK2,1
TP53,1,HMGB1,1
TP53,1,HRAS,1
TP53,1,MDM2,1
TP53,1,MET,1
TP53,1,PCNA,1
TP53,1,PML,1
TP53,1,RB1,1
TP53,1,RPS6KA1,1
TP53,1,SERPINE1,1
TP53,1,VDR,1
TRAF2,1,CHUK,1
TRAF2,1,MAP2K1,1
TRAF2,1,MAP2K4,1
TRAF2,1,MAP3K14,1
TRAF2,1,MAP3K7,1
TRAF2,1,MAPK9,1
TRAF2,1,NR2C2,1
TRAF2,1,RIPK1,1
TRAF2,1,RIPK2,1
TRAF2,1,TXN,1
TRAF6,1,AKT3,1
TRAF6,1,CHUK,1
TRAF6,1,MAP3K14,1
TRAF6,1,MAP3K7,1
TRAF6,1,MAPK14,1
TRAF6,1,MAPK8,1
TRAF6,1,NR2C2,1
TRAF6,1,TAB2,1
TRIM33,1,SMAD2,1
TRIM33,1,SMAD3,1
TXN,1,NFKB1,1
TXN,1,SP1,1
TYK2,1,EIF2AK2,1
TYK2,1,PTPN11,1
TYK2,1,STAT1,1
TYK2,1,STAT2,1
TYK2,1,STAT3,1
UBE2D1,1,EGFR,1
UBE2D1,1,TP53,1
UCHL5,1,SMAD2,1
UCHL5,1,SMAD3,1
UCHL5,1,TGFBR1,1
USF1,1,B2M,1
USF1,1,SERPINE1,1
USF1,1,TGFB1,1
VRK1,1,ATF2,1
VRK1,1,JUN,1
VRK1,1,TP53,1
WNK1,1,MAPK1,1
WNK1,1,RPS6KA2,1
ZFYVE9,-1,PPP1CA,1
ZFYVE9,1,SMAD2,1
ZFYVE9,1,SMAD3,1
ZFYVE9,1,TGFBR1,1
ZMIZ1,1,MYC,1
