metabolite,786-0,A498,A549/ATCC,ACHN,BT-549,CAKI-1,CCRF-CEM,COLO 205,DU-145,EKVX,HCC-2998,HCT-116,HCT-15,HL-60(TB),HOP-62,HOP-92,HS 578T,HT29,IGROV1,K-562,KM12,LOX IMVI,M14,MALME-3M,MCF7,MDA-MB-231/ATCC,MDA-MB-435,MOLT-4,NCI-H226,NCI-H23,NCI-H322M,NCI-H460,NCI-H522,NCI/ADR-RES,OVCAR-3,OVCAR-4,OVCAR-5,OVCAR-8,PC-3,RPMI-8226,RXF-393,SF-268,SF-295,SF-539,SK-MEL-28,SK-MEL-5,SK-OV-3,SN12C,SNB-19,SNB-75,SR,SW-620,T-47D,TK-10,U251,UACC-257,UACC-62,UO-31
(2-Aminoethyl)phosphonate,-0.519062922640332,0.1434684506957602,-1.864986338837988,-2.6602072102012215,-1.8445686984580254,-1.930663820497375,0.65678503114178,0.6313927138869406,0.061061715960951446,-1.9683848674881315,0.3821023439925568,-0.17454401050638246,-2.293822238231705,1.5507656299392263,-2.1225201343640148,-1.183001816764615,-1.3622950436785457,-1.8420425634921171,-0.9289637188748445,1.279178867293762,-0.6258332987068442,-2.3921404148225642,-1.2402915046071215,-1.159199881474053,-1.8672118391263668,0.021629605428229226,-1.4847863094242024,1.0495780985087126,-1.7561049546343757,0.894525271085211,-0.9747379396328464,-1.496110688017037,0.44577563428960687,-1.5756128329359056,-2.198417871963847,-1.27520842680915,-0.25509228110952975,-1.7697545086670257,-1.3315326958076517,2.591345483440268,-1.6162897031345036,-1.6998659133230616,-2.371804679218328,-1.302510354926893,-1.6246265198700067,-1.161027079885228,-1.4703173744101887,-2.1444995899093895,-1.5481378393379384,-0.8205680272089584,-0.02321198317955009,-0.08057031546141147,-0.6194891563867433,-0.8005338211608883,-1.3065414598058949,-1.4785250474237142,-2.055086581578119,-1.6536903581070712
(p-Hydroxyphenyl)lactic acid,-0.8755790354938,-2.035532495914535,0.3654092620730829,-0.0343838714618645,-3.1084231635982773,-0.2817162328832463,-2.2319444213230755,-1.7074095522959318,-0.9551346029182186,-0.9709043456230564,-0.9326728577978152,-2.3257027003286073,0.0965520389793344,-1.023291119247351,0.394334651010503,-2.6726880033965354,0.20254981019693297,0.6637322298523252,0.2330827386068055,-0.7112200960831885,-3.3166325101617877,0.21823039071200334,-1.419350482268591,0.23627389532473408,0.4644978166850251,-0.6724062664984256,-0.15246250555236252,-0.5032352065916044,0.7192709953598388,-0.6307899426203267,-1.7576638328266094,0.40858934791390134,-0.6887222781031124,0.06753422281463095,-3.317811579193478,-2.76548753211382,-0.9556617495555777,-0.3800980676011587,-2.860226113567367,-0.5401795617786078,-0.4081281924949707,-0.49021918896134054,0.8105608906334307,0.579981848597372,-0.887998975715,0.2814892536832918,-1.0209371047229086,0.9463546030502616,0.13361201354266328,0.33584220200826387,-0.4894390703614757,-2.92618907741337,0.4369616404004706,-0.3299234429416593,-1.1098731560701909,0.015851634729578734,-0.9398951802012707,-0.035881246901265484
23-diphospho-D-glyceric acid,-0.36668887375652304,-0.8159637750426114,-0.4758106474329349,-0.5594323679647442,0.6700401136433722,-1.5109665935653531,1.3334729607608544,-0.30194973337513886,0.7287127668004434,0.682968155434704,-0.45469945149167934,0.21155489100457991,0.007969078779677119,0.7356180211332344,0.3540079755604211,1.7834155519112684,1.0589955114662466,0.5508405222516046,0.4264698920312213,-0.6085999776432978,-0.5692466148255164,0.28379677896538347,-0.7269798682345687,-0.5630342776378576,-0.04220556632870931,0.4043693996563462,-1.1141654837049737,-0.011269682289494654,0.693689538509652,-0.87531817923474,0.6805974054598654,0.3188644493900732,0.5119962479622142,1.3684551437888732,-0.8154566692010299,1.8010825844828453,0.06742697907365702,1.2776229007732134,1.3346238902531535,1.1469204015942758,-0.5346037514069408,0.6765453351086403,-1.0811599312152982,0.2881959523136164,-1.7349807449658012,-1.310854176501425,-1.22949043237925,-0.1429966814082846,1.3124235852841828,-0.6548042679734802,-0.1690484263291161,1.7297241851408476,-0.37189109465779957,0.5389513406396897,-0.37365795640664956,0.44517940360898045,-1.0606770414903863,-0.2933789737717589
2'-deoxyadenosine 5'-diphosphate,-1.7146078316718887,-1.9807529447453422,0.12552113367057416,-0.3286429058403417,-1.306417921295239,-0.5588489080091854,-0.5266464962394082,-1.8569226667238992,-1.411471391634608,0.97886799867962,-1.9358042058247813,-1.5622775892888097,-1.7375550840510536,-0.5327453308676429,-0.007443775402100172,-0.5991647088537757,-0.797937675795902,-1.2568614679302987,-0.602168322279125,-1.2406503941204123,-1.900537474490564,-0.4137165785742347,-1.6275508407903754,-0.5937905269402002,-0.582377839024339,0.18001910796488474,-0.06481414107634365,-0.5657868290096797,0.29346759000029543,-0.31500301194603963,-0.3476279390969488,-0.9819297556505022,-0.44587894790449134,-1.0065132836173598,-0.5423062515158055,-0.6912586794893176,-0.28625787712349116,0.020325150797768643,-0.7406226731465004,-0.9694568422171512,-0.9099099646335054,-1.1406517081189165,-1.9527365148928997,-1.5527593292630462,-1.2857688325629937,-0.4585261881207572,-0.472422135803388,0.07545075393064415,-0.9889111942927675,-1.3130061772886084,-1.8746511172207487,-0.48855116889996886,-2.0537765710249136,-0.706988486524434,-0.7410641948716954,-1.9660379416862437,-0.47445803547601173,-0.18101747438148408
2'-deoxyuridine,-3.209025625595233,-3.638025325322512,-1.2061132753316475,-1.0792188614278047,-2.7125255526744834,-2.907046229044292,-1.8678294140218537,-2.093734460786944,-2.8256667009851943,-2.9899671373768673,-3.1713907694096424,-2.8652506632369095,-3.210828141584183,-2.035289020155372,-3.198900310301121,-2.179582973938163,-1.5426340542651404,-1.7104577350271422,-2.8003287319686816,-2.8658383233156517,-3.0394304772589056,0.3386001142780657,-2.842452477684099,-1.242615390181558,-2.6707118541764032,-3.3595075788189384,-3.0016046616355787,-2.564959760735176,0.47336451127369195,-3.0501824767233474,3.1356916349698327,0.5403701303986708,-2.5645804424076086,-2.5289705360872157,-0.6413404642431235,0.9240610222985204,-0.14625442103005248,-2.699933305457993,-2.3494616586396226,-2.5384419242216776,-2.9252756758923315,0.5762674444158868,-0.3282357350886258,0.7099802372667199,-0.2890959144515737,-3.483961905295832,-2.3381893193753953,0.3182353289377673,-1.8058073275528042,1.0578975185953219,-3.105096369135338,-2.2838244389171596,-3.7903271089850925,-2.8303507736079467,-0.3162513137482268,-0.6906112808042728,-2.1678232389805494,-0.5483433162801408
2'-deoxyuridine 5'-triphosphate,-2.227332473656154,-2.5301337837367193,0.12552113367057416,-2.608777163882878,-1.7978958347662806,-2.6015484309819126,-1.0018682232384846,-2.277987728545238,-1.9049380266227507,-1.9160990413132764,-1.237603626745038,-2.027701693894266,-2.245287367755454,1.0858105641300568,-2.0683762678296604,-1.1315903151725442,-1.3129203515226386,-1.7904901979250072,-1.7240722290419912,-0.581343658371912,-2.321570326271268,-2.346075287906409,-2.0696016743674326,-1.8164653616890636,-1.8230846688337916,-2.1599672825681946,-2.4404760974237556,-0.7296512340578349,-1.709854171091508,-2.2988812736713715,-0.7307267451660149,-1.4518700977042576,-1.6951418012015562,-1.525744746570111,-2.1551992225153986,-1.2237851279949785,-2.0888501065321243,-1.720733946512099,-1.2793756597363082,-1.4993179780055526,-2.0308182488287247,-1.6510251322835119,-2.336866401260603,-2.0109619196349895,-2.750413467879093,-2.75787313311986,-2.262359298120473,-2.1084583904681544,-1.4992956346345485,-1.772963891494519,-0.622147689185713,-1.0664497548496499,-2.6198683457976717,-1.8462746322088401,-2.0207195092218218,-2.434086170872712,-2.460208746566887,-2.2771605174435674
3-hydroxy-3-methylglutarate,-0.8040634965920095,-0.7687899467417463,0.22117820442150737,-0.4908879737498584,-2.5684767394333345,0.7077350358865964,0.4921906648340375,1.9033677909346416,-0.04618427356985855,0.10262727821633888,0.09407656842011036,1.0728573772756018,-0.053389066664360385,0.7232340540555366,-0.22714239209357068,-2.0075239355625225,-1.6081297425998393,-1.5199857196097142,0.44374076730683143,1.3464852298221004,0.1694596464209308,-1.5191509936376946,1.4956880492821778,1.1568629338908938,1.537428762669398,0.12441403213163582,2.363870047848316,-0.42979499416530764,-0.5448581341699779,1.13213959638923,-2.3078242610735016,-2.1711251509012266,-2.4295619940628654,-0.4350904068897261,0.3122263885911174,-2.099987284275257,-0.4354873311733112,0.18534595751479443,0.13444213331783494,-2.3683133320248118,-0.8995558281485643,-0.8105904415320158,-0.3873396989115321,-0.39407682595719784,1.9519799882789783,0.2949575603647183,-1.1788094980290866,-0.9155591853975071,0.41577529854324347,-1.5887342062531014,1.3739036060065377,-2.0731574998369506,1.434420244109731,0.3722934432660967,-0.12780498736455925,0.8046192086596555,1.3970437427140965,-1.4381287876327535
3-methyl-L-histidine,0.4567312415905995,0.3427725977440179,-3.3978934233292115,-0.12407774418286976,-0.09642938104434151,0.18618090409068522,1.6625031671822157,-0.061207077198410786,-2.1494992301446505,0.20945879957005964,0.9140584909139733,-0.03404691188400477,-0.49621063905234664,0.730323617946528,-1.2990441273443034,-1.5969067879441852,-0.836667414610841,-2.3757365884166743,0.6085041804486888,0.9733292106874725,0.5793860774498576,-1.6992788066288087,1.4693146374129338,-1.8027128988499648,-1.6932914357170326,-1.3241955722090255,-0.12449609355098445,1.0535850272448375,-0.5448581341699779,-0.05398054559899279,-0.9232994982240745,-1.3418077737039704,-3.4047307280832317,-1.7364757518719118,-1.0877568094904344,-0.31321163741547053,0.6454000855481663,-3.7541635960423294,0.4619829436907281,-0.2674013405587292,-0.4931463245546208,-1.7376130187830965,-1.8201511556367898,-0.9921734554689863,0.5446607380581909,-1.303775702380639,-2.653976839973132,-3.2868305507627076,-3.517042648278653,-2.306673699648078,0.36010645499452565,0.23710797966870523,-0.8215738499204459,0.5766453341459901,-1.4182586401936437,-1.2657985595393848,-0.3599827175949084,-2.20395217006275
3-phospho-d-glycerate,-2.4177445422246535e-4,0.7028479059470829,-2.8201720799574623,1.2779494691774715,0.6449178770636426,0.41661118976269407,NA,NA,0.18953192054276613,0.837539508220738,-1.658593979096489,-3.5396267863523727,-0.16183395749404994,NA,-4.396589348803884,0.321169665669256,0.9277806434622065,1.101724224916266,-0.3606684405915743,-2.8658383233156517,-2.728629596490512,-0.24966438481756725,NA,-0.6101664806577194,0.09205354483154338,-0.8756594354747564,NA,NA,-0.5834317645690028,NA,-2.181590989253917,1.0183909770031612,-2.5345655700625267,-0.8487323574980721,0.025716783436816826,0.8599602479375239,1.4636195217504255,-0.37772110884047017,0.828675729843015,NA,0.6313830773829565,0.2576414643437115,1.9052102246098048,-0.13013114066882636,-0.34322324780562674,-0.7553135030455156,3.172815763760724,-0.27286318448582136,-0.2935331564030008,0.857190663623923,-2.97840974738404,-1.0456946870408492,0.5828895522927962,2.294286899526808,0.49743466516246215,1.312498551170739,NA,1.7557707603859516
3-phospho-l-serine,1.148480775701934,-0.27567207222107193,0.48479157017801455,-0.3273430273747344,-0.8045131124144422,0.19591422672144,1.2754648160776387,0.3985304128255116,-1.6809895128577423,-0.2071778671636597,1.1673503036404593,0.13303796399128487,-0.23252031518810057,1.128026175246676,0.16492741237296293,-1.016364142720608,-1.514452693257594,-1.9439674753677147,1.298296389911176,1.861417466585662,0.4975252774967043,-1.5547316537656668,2.215075438108487,-0.0041916795293204245,0.03774694566663506,0.4229260768843588,-0.4737666290526157,1.6319298675631302,-0.4024146560254067,1.3041800503778038,-3.2659579462651713,-0.6218915314511211,-2.713546719835403,-1.569284245581028,-2.0426184516260273,-2.111624234919769,0.7993041403232262,-1.225805235971345,-3.3857032877468294,0.6962954923523181,-0.28847064775610143,-3.4862309154483375,-0.6078160757128366,-0.5757230354185108,0.5276896799405133,-0.731372646147026,-1.7191637867898093,-0.8733617305932881,-3.3346931585383723,-3.2341537219528984,0.5654561306039358,0.8360901770053424,-0.5417753939165788,0.24470755940359723,0.14956478177394672,-1.2682126179538136,-0.4406689660172898,-0.6796369234203787
