Nodes,AvgAct,RNA_input,mofa_weights,feature_weights,NodeType
E2F2,-2.5385658805497897,-0.3520683299440171,-0.3520683299440171,-2.5385658805497897,4
E2F3,-2.3850655545704575,NA,NA,-2.3850655545704575,4
EGFR,1.5771788507947788,0.3553494557538208,0.3553494557538208,1.4465785077815843,0
EGLN2,-1.629117831439533,0.06433419113790814,0.06433419113790814,NA,0
EGR1,5.074897098006967,0.012290859597281836,0.012290859597281836,5.074897098006967,4
EIF2AK2,3.553016148341572,NA,-0.01916266152570499,NA,0
EIF4E,2.9594211771004066,-0.16381322290019348,-0.16381322290019348,NA,0
EIF4EBP1,-1.9388656293678872,0.05092629988866923,0.05092629988866923,NA,0
EIF4G1,1.9388656293678872,0.15034296696637947,0.15034296696637947,NA,0
ELAVL1,3.07226710257673,NA,-0.006871019305051835,NA,0
ELK1,1.9199593802902735,NA,NA,1.02698227480833,4
ELK4,1.9199593802902735,NA,NA,NA,4
ETS2,2.005319377523244,-0.18887203042495987,-0.18887203042495987,2.005319377523244,4
ETV4,4.063129482487275,-0.27627298128148675,-0.27627298128148675,2.4141763775025002,4
EZR,2.2327859531031624,-0.030369302170547636,-0.06875260017355803,NA,0
Enzyme168800001__SLC25A1,-1.8293533506592217,NA,NA,NA,0
Enzyme220500001__SLC25A1,-1.8293533506592203,NA,NA,NA,0
Enzyme220800002__SLC25A1,-1.8293533506592217,NA,NA,NA,0
Enzyme221400002__SLC25A1,-1.8293533506592217,NA,NA,NA,0
Enzyme334__DGKD,-1.5541952064866558,NA,NA,NA,0
Enzyme3634__GAD1,-1.5056009669365873,NA,NA,NA,0
Enzyme3825__ACO1_reverse,-1.8293533506592203,NA,NA,NA,0
Enzyme616500001__SLC25A1,-1.8293533506592203,NA,NA,NA,0
Enzyme616700002__SLC25A1,-1.8293533506592203,NA,NA,NA,0
Enzyme618000003__SLC25A1,-1.8293533506592217,NA,NA,NA,0
Enzyme966__GAD1,-1.5798246190056087,NA,NA,NA,0
Enzyme9711__ACO1_reverse,-1.8293533506592217,NA,NA,NA,0
Enzyme97__ACO1_reverse,-1.8293533506592217,NA,NA,NA,0
Enzyme982500001__SLC25A1,-1.8293533506592217,NA,NA,NA,0
Enzyme9857__orphanReacr1109,-1.6674102987520119,NA,NA,NA,0
FANCD2,1.6347975669467039,NA,NA,NA,0
FGFR2,-2.6436188528675255,NA,NA,NA,0
FN1,2.1087663728769,0.19599399295609027,0.19599399295609027,2.1087663728769,2
FOS,4.83797597254458,NA,NA,4.83797597254458,4
FOXO3,1.8663950962618827,NA,NA,1.8663950962618827,4
GAD1,-1.9978205898991823,NA,NA,NA,0
GADD45A,-1.8014254384135708,0.47603278823378536,0.47603278823378536,NA,0
GATA3,2.3915264940324925,NA,NA,2.3915264940324925,4
GIT1,2.2327859531031624,-0.05449161997457144,-0.05449161997457144,NA,0
GNAI2,2.123548130459289,0.35610392219118714,0.35610392219118714,2.123548130459289,2
GRB10,2.093915486490186,0.3537244126075548,0.3537244126075548,NA,0
GRB2,2.2919308928702082,-0.06359765199331135,-0.06359765199331135,NA,0
GSK3B,1.6501524114158077,NA,NA,NA,0
HDAC3,-3.2990076206163077,-0.10867460722520671,-0.10867460722520671,NA,4
HDAC4,-1.642710048333766,NA,NA,NA,4
HDAC5,-1.642710048333766,NA,NA,NA,4
HDAC8,-1.601050215689381,NA,NA,NA,0
HIF1A,6.988544788005606,0.669968472467251,0.669968472467251,6.988544788005606,4
HMGA2,2.365515085243588,0.08178775959981881,0.10192790576366134,2.6459704335960095,4
HMGB1,2.118234602451979,-0.2905765763796284,-0.2905765763796284,-1.1886706973944663,4
HNRNPD,1.519858076017697,-0.3142785556726137,-0.3142785556726137,NA,0
HNRNPK,1.601050215689381,-0.05495561355101819,-0.05495561355101819,NA,0
HR,2.263185218945515,NA,NA,4.637082258002754,4
HRAS,2.77250314813867,0.16586146639048968,0.16586146639048968,2.3499359303631193,0.5
HSP90AA1,-2.8185052846766756,0.04079445669289017,0.06731092058256427,0.2527990907826175,0
HSP90AB1,-3.02874180434809,-0.013590992804029272,-0.09321819209121958,NA,0
HSPG2,2.4576958528716295,0.4237510336866821,0.4237510336866821,2.4576958528716295,1
ICAM1,2.0801454282296303,0.20100181278124413,0.20100181278124413,2.0801454282296303,1
ID2,-2.325658172531483,-0.1636305689672964,-0.1636305689672964,1.178532606540616,4
IFNAR1,3.22795718089024,NA,NA,NA,0
IFNAR2,3.4010571707543225,0.028586999156724514,0.028586999156724514,NA,0
IFNGR1,3.37658911747038,0.10215744069091373,0.10215744069091373,NA,0
IGF1R,2.4078405576834747,0.0053083423029961704,0.0053083423029961704,1.09505179656087,3
IKBKG,2.3793919723799197,0.1517989221008012,0.1517989221008012,NA,0
IRF1,1.9761059397526846,-0.025973945161433965,-0.025973945161433965,1.9761059397526846,4
IRF9,2.2500576348743624,0.23858307522069083,0.23858307522069083,NA,4
ITGAV,1.6196563363693404,0.5316055441297853,0.5316055441297853,2.6134331719197084,3
ITGB1,2.771106386154005,0.8011682503158642,0.8011682503158642,3.610702216483674,3
ITGB3,1.5495632206545191,NA,NA,NA,0
ITGB4,2.4507794205248192,NA,0.012316185505741562,NA,0
ITGB5,2.3997360687583127,0.5141999339434132,0.5141999339434132,2.70474943254059,3
ITGB8,2.3997360687583127,NA,NA,NA,0
JAK1,3.4795738907136644,0.4332302847771028,0.4332302847771028,NA,0
JDP2,-3.287200675001214,NA,NA,-4.02971575705367,4
JUN,4.763991598162446,0.5962492592011661,0.5962492592011661,7.305008861819684,4
JUND,1.906014777445573,-0.1002565900911247,-0.1002565900911247,2.8721820573743657,4
KDM4C,3.02874180434809,NA,NA,NA,0
KDM5B,-1.5675714085787404,NA,NA,-1.5675714085787404,4
KHSRP,2.033334705947711,-0.01874270868138461,-0.01874270868138461,NA,0
KLF10,1.5872485049811138,0.29955945768659575,0.29955945768659575,2.4485030301636326,4
LAMB1,3.1037677304376565,0.4694316153220458,0.4694316153220458,3.1037677304376565,2
LAMC1,2.988242479112854,0.43234239598834623,0.43234239598834623,2.988242479112854,2
LGALS1,4.779422271975704,0.7432072447462025,0.7432072447462025,4.779422271975704,2
LGALS3,1.929739486263549,0.2198393175438961,0.2198393175438961,1.929739486263549,1
LIF,2.4171427640099803,0.24678694369697035,0.24678694369697035,2.4171427640099803,1
LRP5,1.713453828830727,-0.11067538912944719,-0.11067538912944719,0.7935557569934953,0
LRP6,1.713453828830727,NA,NA,NA,0
LTBP3,2.5887722368381114,0.32755027416448856,0.32755027416448856,2.5887722368381114,1
MAP2K1,4.568677791583861,0.03790381353656609,0.13538440252151507,NA,0
MAP2K3,2.921055533570065,0.17368233321172458,0.17368233321172458,NA,0
MAP3K14,2.002696530911864,0.20531533128990642,0.20531533128990642,NA,0
MAPK1,4.113807868594798,0.09564540997476613,0.09564540997476613,NA,0
MAPK11,2.301143866709947,NA,NA,NA,0
MAPK14,3.23045835562492,-0.03384331723363106,-0.04162506581186152,NA,0
MAPK3,3.402891716361285,-0.1730486895914849,-0.1730486895914849,NA,0
MAPK8,2.345643401081598,NA,NA,NA,0
MAPKAPK2,1.9197355896930686,0.3564759099512399,0.3564759099512399,NA,0
MAPKAPK5,1.601050215689381,-0.1444077136216186,-0.1444077136216186,NA,0
MARCKS,-1.9028637113867795,0.6039860279632319,0.6039860279632319,NA,0
MEF2D,3.5739939056620402,0.2697739909933673,0.2697739909933673,3.5739939056620402,4
MKNK1,1.9388656293678872,-0.04824632398910553,-0.04824632398910553,NA,0
MKNK2,1.9388656293678872,-0.02736186047180277,-0.02736186047180277,NA,0
MTA1,1.9405121625234876,-0.1445794900598657,-0.1445794900598657,0.33756735086174894,4
MUC1,1.5080956628960533,NA,NA,NA,4
MYC,-5.957680300755302,-0.46554934684561067,-0.46554934684561067,-5.957680300755302,4
MYO1E,2.2327859531031624,0.2678439210993316,0.2678439210993316,NA,0
Metab__2-Oxobutanedioic acid_m,-1.9932504530399766,NA,NA,NA,0
Metab__Citric acid_c,-2.643412038206713,NA,-0.3793873810330152,NA,1
Metab__Citric acid_m,-2.643412038206713,NA,-0.3793873810330152,NA,1
NAMPT,2.8679306432757947,0.25377115786982435,0.25377115786982435,2.8679306432757947,2
NCK1,1.8272198663242374,NA,NA,NA,0
NCK2,2.700924082761386,0.20981838735038494,0.20981838735038494,NA,0
NCOA1,2.164184204743261,NA,NA,2.164184204743261,4
NCOA3,1.7756709961851944,-0.03785945344759755,-0.03785945344759755,1.7756709961851944,4
NCOR2,-2.4255890733133962,0.2107036024166369,0.2107036024166369,-2.4255890733133962,4
NEDD4L,-2.5025636548510466,0.28143869159991436,0.28143869159991436,NA,0
NFATC1,2.104461848224633,NA,NA,3.013460871149975,4
NFATC2,1.9454796097725695,NA,NA,1.9454796097725695,4
NFE2L2,3.7844480395213744,0.35245462220359886,0.35245462220359886,3.7844480395213744,4
NFKB1,3.762963961705525,NA,NA,3.762963961705525,4
NKX3-1,3.035267395434727,NA,NA,3.035267395434727,4
NR1H2,1.5209937630191948,0.26961499912284115,0.26961499912284115,1.5209937630191948,4
NR1H3,2.5601821349360616,NA,NA,2.5601821349360616,4
NR2C2,4.669999754213626,NA,NA,4.669999754213626,4
NR2F1,1.9911680972863592,NA,NA,1.9911680972863592,4
NR2F2,3.193932848456404,0.13658443469317946,0.13658443469317946,3.193932848456404,4
NR3C1,2.7750910698243882,0.25625212412197435,0.25625212412197435,2.7750910698243882,4
NR4A1,2.3907579570173723,0.10516590099276062,0.10516590099276062,1.4355497400489623,4
NR4A2,3.3679201267950942,NA,NA,3.3679201267950942,4
NUAK1,1.601050215689381,NA,NA,NA,0
PAK2,4.865083063699571,0.020023371936219704,0.020023371936219704,NA,0
PARD6A,2.318499727583892,NA,NA,NA,0
PARN,-1.519858076017697,-0.04508555072819226,-0.04508555072819226,NA,0
PARP1,1.9190163746280948,-0.16835312193944846,-0.16835312193944846,NA,0
PBX1,2.0850597368911665,NA,NA,4.151764347150856,4
PIAS1,1.5375879472167904,NA,NA,NA,4
PIAS3,2.1025307614896285,0.2440716030940532,0.2440716030940532,NA,4
PIDD1,2.326366221353472,NA,NA,NA,0
PIK3CA,1.9068263112754287,NA,NA,NA,0
PIK3CB,2.8997235527138296,NA,NA,NA,0
PIK3CD,2.415614699934689,NA,NA,NA,0
PIK3R2,2.2327859531031624,0.08596007568516169,0.08596007568516169,NA,0
PIK3R3,1.601050215689381,NA,NA,NA,0
PITX2,2.541601140083276,NA,NA,2.541601140083276,4
PKM,3.484213080443499,0.37889864780224586,0.37889864780224586,3.484213080443499,2
PLAT,3.5640508764913315,NA,NA,NA,0
PLCB3,-1.5738344098202337,NA,-0.08706599690135079,NA,0
PLD1,-1.6364606096796719,NA,NA,NA,0
PLK1,-2.0189406665005327,-0.11813498325294411,-0.11813498325294411,NA,0
PMAIP1,2.736834152117447,0.0917300385724396,0.0917300385724396,NA,0
PPARA,2.425990260450702,NA,NA,2.425990260450702,4
PPARD,2.497304981851382,0.39173879943982287,0.39173879943982287,3.0976856175828407,4
PPM1D,-1.9454834877502734,NA,NA,NA,0
PPP1CA,-2.9712966770196716,-0.27072038577055696,-0.27072038577055696,NA,0
PPP1CC,-2.134226588627864,-0.15260760352883795,0.15260760352883795,NA,0
PPP1R15A,-1.6167377098300806,0.4845982303541371,0.4845982303541371,NA,0
PPP1R2,2.2053770831845148,0.10008931367688934,0.10008931367688934,NA,0
PPP1R9B,-1.6167377098300806,NA,NA,NA,0
PPP2R5A,1.509604178056833,-0.14783358215073564,-0.14783358215073564,NA,0
PRKACA,3.2608001588638706,0.12813569305362355,0.12813569305362355,NA,0
PRKAR1A,-2.1511024535386056,0.26361827447627684,0.26361827447627684,NA,0
PRKCA,2.928957029351927,0.33021985179263474,0.33021985179263474,NA,0
PRKCD,2.5718819103264536,0.21640935248986726,0.21640935248986726,NA,0
PRKCE,1.569599374840637,NA,NA,NA,0
PRKCZ,3.6353171367373,NA,NA,NA,0
PRKD1,2.176408037625714,NA,NA,NA,0
PRKDC,2.5435407872379385,0.060821281461461554,0.060821281461461554,NA,0
PSAP,1.6825140924689546,0.27530180559825906,0.27530180559825906,1.6825140924689546,1
PTEN,-3.590616505148005,0.008164152559460992,0.008164152559460992,NA,0
PTK2,3.37658911747038,0.06601238988138308,0.06601238988138308,NA,0
PTPN11,2.07352858816047,0.12419168094423672,0.12419168094423672,NA,0
PTTG1,1.601050215689381,0.027136331250135693,0.027136331250135693,NA,0
RAD9A,2.99865825646239,-0.3329935637245536,-0.3329935637245536,NA,0
RARA,2.5228210816489582,0.14737492505360178,0.14737492505360178,2.5228210816489582,4
RARG,2.9994363754984623,0.07341640725421833,0.07341640725421833,2.9994363754984623,4
RB1,3.339604034108616,-0.0549412990531001,-0.07589462142202279,3.339604034108616,4
RBL1,2.8665447507378676,NA,NA,NA,0
RELA,4.9281664973094355,0.08303590690100249,0.08303590690100249,4.9281664973094355,4
RIN1,1.6338649482567644,0.17224641310006927,0.17224641310006927,NA,0
RIPK2,2.7312622270186835,0.15897813390475263,0.15897813390475263,NA,0
RPS6KA1,2.520179087943512,-0.295180731639027,-0.295180731639027,NA,0
RPS6KA3,3.3274382241286102,NA,NA,NA,0
RPS6KA4,3.5662681136007914,0.24703448072225528,0.24703448072225528,NA,0
RPS6KA5,3.323542894028125,NA,NA,NA,0
RUNX1,2.5348555275499667,0.005053560237776038,0.005053560237776038,2.5348555275499667,4
RUNX2,2.893512070716825,NA,NA,4.134625326034755,4
RXRB,2.0544157055712913,NA,NA,NA,4
S100A4,1.601050215689381,-0.21554978013644602,-0.21554978013644602,-0.5438436277924257,2
SDC2,1.5687704812957215,NA,NA,NA,0
SEMA4B,2.299115724311338,0.16974194246349453,0.16974194246349453,2.299115724311338,1
SERPINE2,2.7113602054387727,0.4156451847358478,0.4156451847358478,2.7113602054387727,1
SFN,2.040633162404127,0.015114307919979763,0.056481867337692594,NA,0
SHC1,2.4696124265984998,0.5028433945707473,0.5028433945707473,NA,0
SLC9A1,1.5687704812957215,0.3106911722990672,0.3106911722990672,NA,0
SMAD2,2.0849449065330665,NA,NA,2.0849449065330665,4
SMAD3,4.6413114885142015,0.536747424152377,0.536747424152377,2.4309749616721237,3
SMAD4,4.248389521307576,NA,NA,4.248389521307576,4
SMAD7,-1.516559624676011,NA,NA,-1.516559624676011,4
SMARCA1,2.325658172531483,0.30433084832155094,0.30433084832155094,0.0035444271247474686,4
SMYD2,-1.601050215689381,0.10229000997186097,0.10229000997186097,NA,0
SNAI2,2.0850597368911665,NA,NA,0.32745957187526104,4
SNCA,2.326229115306528,NA,0.0201123863118764,NA,0
SOCS1,2.192305389878671,NA,NA,NA,0
SOS1,1.6666878024002447,NA,NA,NA,0
SP1,4.786059186057749,NA,NA,6.548647971788003,4
SP3,4.103401859529491,NA,NA,4.855903176143911,4
SRC,2.8321348813441096,0.05481969463527677,0.05481969463527677,NA,0
SRF,5.798701987340493,0.14142688010021284,0.14142688010021284,5.798701987340493,4
STAM2,3.1297249277207047,NA,NA,NA,0
STAT1,5.339130673295013,0.34807099235725897,0.34807099235725897,7.648270674169067,4
STAT2,3.805799978940921,0.213514807762419,0.213514807762419,3.805799978940921,4
STAT3,2.8001477612202006,0.2545411052616563,0.2545411052616563,3.4872615965114147,4
STAT5A,2.625865188892287,NA,NA,2.625865188892287,4
STAT6,3.6670073049952667,0.21615876688910515,0.21615876688910515,3.6670073049952667,4
STEAP3,1.9570860207736387,0.45425170832266354,0.45425170832266354,NA,0
STK11,1.6329067638771555,NA,NA,NA,0
STRAP,-2.167422698433064,0.06651649280499214,0.06651649280499214,NA,0
SUN1,1.7777882200389237,0.30201590037612175,0.30201590037612175,NA,0
TAB1,1.8346488130092768,NA,NA,NA,0
TAB2,1.8346488130092768,0.27332151572568175,0.27332151572568175,NA,0
TAGLN2,1.9028637113867795,0.20643713940604647,0.20643713940604647,NA,0
TCF4,2.4532950088797025,NA,NA,2.773987101010582,4
TCF7L2,2.4416183719091937,-0.0687925125744065,-0.0687925125744065,2.7506338270695645,4
TFAP4,1.710043598366496,NA,NA,3.3675153828611766,4
TFDP1,-1.5144247787747074,-0.17416690271381088,-0.17416690271381088,-1.5144247787747074,4
TGFB1,2.3643022949113845,0.25429419615002025,0.25429419615002025,2.3643022949113845,2
TGFBR1,2.347797111080602,NA,NA,NA,0
TGFBR2,1.7135520780137778,0.27164602522931497,0.27164602522931497,1.6064675909526442,0
THBS1,1.8550568690041533,0.37507016830475515,0.37507016830475515,1.8550568690041533,2
TIMP1,4.603133524100507,0.6207262898597901,0.6207262898597901,4.603133524100507,1
TIMP2,4.858766410199878,0.8435655394113585,0.8435655394113585,4.858766410199878,2
TLN1,2.5861268504485957,0.44964433907752366,0.44964433907752366,2.968846014180691,0
TOPBP1,2.070989267262702,NA,NA,NA,0
TOPORS,1.601050215689381,NA,NA,NA,0
TP53,4.208566647014177,-0.1118017974570899,0.1118017974570899,4.208566647014177,4
TP53BP1,1.601050215689381,NA,0.007752561497946573,NA,4
TP53BP2,1.601050215689381,0.18794432678974815,0.18794432678974815,NA,0
TRAF6,1.5469573369911274,NA,NA,NA,0
TRIP6,1.9527853911081943,0.44069375144265605,0.44069375144265605,NA,0
TUBB,-2.167422698433064,0.13254049153206898,0.13254049153206898,NA,0
TYK2,3.182755385820536,-0.025958999324639905,-0.025958999324639905,NA,0
UBE3A,-1.601050215689381,-0.05530571354698965,-0.05530571354698965,NA,0
USF1,3.9954695307158516,-0.08281490468127543,-0.08281490468127543,3.9954695307158516,4
USP10,1.601050215689381,-0.12726832360809207,-0.12726832360809207,NA,0
VASP,-1.9028637113867795,0.25578094936463447,0.25578094936463447,NA,0
VAV1,3.7509284814671977,NA,NA,NA,0
VEGFA,2.8870636316293954,0.4405209152828221,0.4405209152828221,2.8870636316293954,2
VIM,4.481381063222974,0.6985709182192692,0.6985709182192692,4.481381063222974,2
WT1,-1.601050215689381,NA,NA,1.5642654055092688,4
YWHAZ,1.5267237151977007,0.3283028772546951,0.3283028772546951,NA,0
ZEB1,1.6949652706567677,NA,NA,0.7747178149885964,4
ZFYVE9,2.167422698433064,NA,NA,NA,0
