source,score,level
KLF4,0.14940501466725764,1
CLOCK,1.4611040503072652,1
SNAI1,-1.0706654938395799,1
KLF10,1.5872485049811138,1
THRA,0.31186226555194096,1
SMAD1,0.8750953126216163,1
BHLHE41,-0.8750953126216163,1
TGFB1I1,1.8381584762838972,1
HSF2,-1.027787601792432,1
CEBPZ,0.12977100602598202,1
GATA3,0.2995297605874392,1
GATA2,-3.0729416467688844,1
KLF6,-0.7773782674587488,1
ZNF281,-2.0850597368911665,1
TFAP4,1.710043598366496,1
CUX1,1.0608985667209072,1
E2F6,1.0532952325621836,1
ATF6,0.4044713284446004,1
TCF3,0.31186226555194096,1
HDGF,2.132602916748823,1
EP300,-0.5147453393831146,1
HOXA7,1.6970351710716096,1
CTNNB1,0.9419586863054299,1
MAFK,1.7666951720296036,1
EZH2,-0.20722335581157028,1
ETV6,0.8750953126216163,1
XBP1,0.27723433643143386,1
NRG1,2.325658172531483,1
MSX2,-1.0532952325621836,1
FOXO3,0.7977251472960503,1
VHL,-0.8750953126216163,1
SKIL,0.4206580401985458,1
FOXO1,0.9806999892044796,1
RXRA,0.720183553702045,1
RARG,0.9454076684731729,1
SNAI2,2.0850597368911665,1
ELF1,0.29129996721653967,1
TCF12,0.31186226555194096,1
HOXB7,0.8750953126216163,1
RUNX3,0.6560520255854776,1
MTA1,1.9405121625234876,1
FOXM1,0.8750953126216163,1
ZBTB7A,-1.316410599790806,1
ELF4,0.1833354464227208,1
PPARD,1.8969243461199232,1
TCF7L2,2.132602916748823,1
FOXC1,0.5766217663167853,1
CXXC1,2.0850597368911665,1
TWIST1,-1.1734822813875965,1
HMGA2,2.0850597368911665,1
TCF4,2.132602916748823,1
PURA,0.6656315118063577,1
GTF3A,0.8750953126216163,1
DNMT3A,-2.350661660807748,1
E2F7,0.8750953126216163,1
GLI2,1.094997705078309,1
NFIL3,0.43591481304572716,1
HOXA1,1.0340437168802084,1
NOTCH1,0.8750953126216163,1
PBX1,2.0850597368911665,1
HDAC3,0.8750953126216163,1
BTG2,-0.48543678331533763,1
COPS5,0.8750953126216163,1
HDAC1,0.438563232589812,1
HDAC4,-0.8750953126216163,1
TCF7,0.8750953126216163,1
PIN1,0.31186226555194096,1
PARK7,0.29129996721653967,1
PAWR,-2.0850597368911665,1
TERF2,-0.29129996721653967,1
SRSF2,-2.0850597368911665,1
FGF2,0.49579734123695146,1
FOXD1,1.0532952325621836,1
HOXB9,0.8750953126216163,1
TGIF1,-0.49579734123695146,1
ADAM10,1.2090897500941908,0
ADAM15,2.0927342245958074,0
ANXA1,1.9299643177488968,0
APP,2.2812175632712424,0
ARF6,0.23837903063094465,0
B2M,-0.051646898280619684,0
BSG,0.8495999657489655,0
CALM1,0.23331279480534514,0
CALM2,1.634592051122976,0
CALM3,1.3232006459760717,0
CALR,2.0916016693933144,0
CD47,0.8587443827249855,0
CD55,1.1589896756144122,0
COL18A1,2.887359170591574,0
COL6A1,2.8081091429280702,0
EFNA1,0.20772543328171317,0
EFNA5,0.2181701423707323,0
FABP5,-0.582057484972544,0
FADD,0.11692660081204723,0
FN1,2.1087663728769,0
GNAI2,2.123548130459289,0
GSTP1,-0.728025135511369,0
HBEGF,1.2442769550481287,0
HLA-A,1.1386801602900873,0
HLA-B,1.299601553720535,0
HMGB1,-1.1886706973944663,0
HRAS,2.3499359303631193,0
HSP90AA1,0.2527990907826175,0
HSP90B1,1.0030638161554486,0
HSPA8,1.0880381331604443,0
HSPG2,2.4576958528716295,0
ICAM1,2.0801454282296303,0
LAMB1,3.1037677304376565,0
LAMB2,2.309121447594925,0
LAMC1,2.988242479112854,0
LGALS1,4.779422271975704,0
LGALS3,1.929739486263549,0
LGALS3BP,3.2254753312273885,0
LGALS8,1.743713011772107,0
LIF,2.4171427640099803,0
LRPAP1,0.6576390939274176,0
LTBP3,2.5887722368381114,0
MDK,1.026234374544025,0
MFGE8,2.9866132208425427,0
MIF,1.0973844395246088,0
NAMPT,2.8679306432757947,0
NUCB2,-0.4264168233056021,0
PKM,3.484213080443499,0
PSAP,1.6825140924689546,0
RTN4,1.5890149841638195,0
S100A4,-0.5438436277924257,0
SEMA4B,2.299115724311338,0
SERPINE2,2.7113602054387727,0
SIRPA,0.8587443827249855,0
TGFB1,2.3643022949113845,0
THBS1,1.8550568690041533,0
TIMP1,4.603133524100507,0
TIMP2,4.858766410199878,0
VEGFA,2.8870636316293954,0
VIM,4.481381063222974,0
YBX1,-1.0453574970116564,0
