nodes,score,RNA_input
Gene4834__ALDOA,1.0237815396824423,NA
Gene4834__ALDOA_reverse,1.1762809258061573,NA
Gene5557__ADA,1.0969283127139107,NA
Gene5713__STARD3,1.2014670744042286,NA
Gene5713__STARD3_reverse,1.024021501443696,NA
Gene5714__orphanReacCHSTEROLt2,1.2014670744042286,NA
Gene5714__orphanReacCHSTEROLt2_reverse,1.1741742406493698,NA
Gene5783__ADA,1.2641685061576617,NA
Gene5784__ADA,2.468468522933597,NA
Gene5818__DHCR24,1.4341188322504157,NA
Gene5819__DHCR24,1.4341188322504157,NA
Gene5820__DHCR24,1.1741742406493698,NA
Gene5821__DHCR7,1.8561015758386195,NA
Gene5822__DHCR7,1.1741742406493698,NA
Gene650__orphanReacFADtru,1.6148674786597195,NA
Gene6744__orphanReacCYST_Ltr,1.4155174634308807,NA
Gene6744__orphanReacCYST_Ltr_reverse,1.3689984001811564,NA
Gene6746__orphanReacDHAPtr,1.5881275167656579,NA
Gene6746__orphanReacDHAPtr_reverse,1.6827067575073225,NA
Gene6759__orphanReacXMPtr,2.3130529945585803,NA
Gene6759__orphanReacXMPtr_reverse,1.2246234418593815,NA
Gene6760__orphanReacXTSNtr,1.8183417470943746,NA
Gene6760__orphanReacXTSNtr_reverse,1.789415558641781,NA
Gene7276__ALDOA,1.0812632742869697,NA
Gene7283__GPI,1.0161526534282768,NA
Gene7301__PNP,1.9155357199769711,NA
Gene7301__PNP_reverse,1.4754965539817428,NA
Gene7304__PGM1,2.891957574545142,NA
Gene7304__PGM1_reverse,2.8306773202877915,NA
Gene7304__PGM2,2.891957574545142,NA
Gene7304__PGM2_reverse,2.8306773202877915,NA
Gene7322__PNP,1.6583790014736055,NA
Gene7322__PNP_reverse,1.1910619455644378,NA
Gene7328__TKT,1.4662406192201143,NA
Gene7345__ALDOA,1.5881275167656579,NA
Gene7345__ALDOA_reverse,1.63488333859057,NA
Gene7374__GALT,1.0456644987367827,NA
Gene7374__GALT_reverse,1.4749095268516326,NA
Gene7536__ALDOA,1.0237815396824423,NA
Gene7546__GAPDH,1.0402416498775087,NA
Gene7546__GAPDH_reverse,1.0812632742869697,NA
Gene7682__GALK1,1.3524543307675747,NA
Gene7704__HK1,1.0161526534282768,NA
Gene786__SLC2A1,1.332764636990969,NA
Gene8192__DHCR7,1.0053185413836423,NA
Gene825__orphanReacGLCter,1.3485283398604924,NA
Gene825__orphanReacGLCter_reverse,2.1826087837804065,NA
Gene8252__ASH1L,1.4291801192097457,NA
Gene8252__DOT1L,1.4291801192097457,NA
Gene8252__EHMT1,1.4291801192097457,NA
Gene8252__KMT2A,1.4291801192097457,NA
Gene8252__KMT2B,1.4291801192097457,NA
Gene8252__KMT2C,1.4291801192097457,NA
Gene8252__KMT2D,1.4291801192097457,NA
Gene8252__KMT2E,1.4291801192097457,NA
Gene8252__KMT5A,1.4291801192097457,NA
Gene8252__KMT5C,1.4291801192097457,NA
Gene8252__NSD1,1.4291801192097457,NA
Gene8252__SETD1A,1.4291801192097457,NA
Gene8252__SETD1B,1.4291801192097457,NA
Gene8252__SETD2,1.4291801192097457,NA
Gene8252__SETD7,1.4291801192097457,NA
Gene8252__SETDB1,1.4291801192097457,NA
Gene8252__SMYD3,1.4291801192097457,NA
Gene8252__SUV39H1,1.4291801192097457,NA
Gene8988__AKR1A1,1.5558588451065323,NA
Gene8988__AKR1A1_reverse,1.332764636990969,NA
Gene8988__AKR1B1,1.5558588451065323,NA
Gene8988__AKR1B1_reverse,1.332764636990969,NA
Gene9039__orphanReacGLCMter,2.8129734101755846,NA
Gene9047__SLC2A1,2.1826087837804065,NA
Gene9047__SLC2A1_reverse,2.8129734101755846,NA
Gene9047__SLC2A6,2.1826087837804065,NA
Gene9047__SLC2A6_reverse,2.8129734101755846,NA
Gene9047__SLC2A8,2.1826087837804065,NA
Gene9047__SLC2A8_reverse,2.8129734101755846,NA
Gene9049__SLC2A1,1.2841016757341968,NA
Gene9049__SLC2A1_reverse,2.1826087837804065,NA
Gene9087__SLC29A1,1.8648677339458601,NA
Gene9087__SLC29A1_reverse,1.7100967335533739,NA
Gene9272__SLC9A1,1.1471698579518064,NA
Gene9272__SLC9A1_reverse,2.468468522933597,NA
Gene9290__NME1_NME2,1.4280915348738132,NA
Gene9290__NME1_NME2_reverse,1.0828139009509445,NA
Gene9290__NME2_NME1,1.4280915348738132,NA
Gene9290__NME2_NME1_reverse,1.0828139009509445,NA
Gene939__orphanReacIDPtn,1.3182593782822087,NA
Gene939__orphanReacIDPtn_reverse,1.7974353074369362,NA
Gene95100001__SLC12A4,1.1471698579518064,NA
Gene95100001__SLC12A7,1.1471698579518064,NA
Gene960__GLB1,2.8129734101755846,NA
Gene9635__UCK1,1.3290654238420114,NA
Gene9635__UCK2,1.3290654238420114,NA
Gene9635__UCKL1,1.3290654238420114,NA
Gene964__orphanReacLCTStg,2.4986526721122773,NA
Gene9715__HK1,1.0161526534282768,NA
Gene9716__HK1,1.9272255422994566,NA
Gene9717__HK1,1.7544530282345248,NA
Gene9739__DGUOK,1.0077748404223128,NA
Gene9770__PFKL,2.266907481142412,NA
Gene9770__PFKL_reverse,1.3760568171123804,NA
Gene9806__DHCR24,1.3973100593414174,NA
Gene9854__orphanReacr1052,1.0053185413836423,NA
Gene9863__UCK1,2.1485886472808127,NA
Gene9863__UCK1_reverse,1.001934745882585,NA
Gene9863__UCK2,2.1485886472808127,NA
Gene9863__UCK2_reverse,1.001934745882585,NA
Gene9863__UCKL1,2.1485886472808127,NA
Gene9863__UCKL1_reverse,1.001934745882585,NA
GPI,1.3435011701015964,-1.0129708484421818
GPX1,-1.4150063363417391,0.6294227669050008
GSK3B,-2.188640326803243,0.11686088452880483
GSTP1,2.1736797034799413,-0.727736464495737
HDAC6,1.0838056547446662,-0.6496086942271957
HIF1A,1.2509385850047692,-0.5202659641133708
HK1,1.899774730838725,0.35543871992866094
HNRNPD,2.2492506632956424,-1.0935890186011925
HSPB1,1.2032859645863112,1.0960870616444818
IER3,1.2621691931738548,0.7929582858966965
IMPDH2,1.8599629730013139,-0.873832914545186
ISG15,1.3771124841469875,3.0125027831562785
JAK1,1.2463628437886474,0.4243059688115725
JUN,1.3834304295351536,1.6185419981471967
KMT5A,2.807613204152246,-0.04874948546256633
LCAT,3.8865022225976196,-0.5238719720767956
LIG1,-2.413130320700952,-1.8778215613715548
MAD1L1,2.3847796000217096,1.4912770330230518
MAD2L1,2.2812649989876945,-0.5632304376753219
MAPK6,2.158719244545988,-0.6209644018548456
MDM2,1.26691497386642,-1.264978274224518
MEF2A,1.5010904434735393,0.12761793807055716
MEF2D,1.5010904434735393,-0.245942676122192
Metab__chlstol_r,1.2949482998856792,NA
Metab__HC00664_c,1.5422676245457834,NA
Metab__HC01180_c,1.0403929331885837,NA
Metab__HMDB0000051_c,2.0633220001892445,NA
Metab__HMDB0000051_e,2.1679842837486953,NA
Metab__HMDB0000051_n,1.099341557045475,NA
Metab__HMDB0000051_r,1.0025044107374366,NA
Metab__HMDB0000067_c,1.1906273646744059,NA
Metab__HMDB0000067_g,1.728194597602746,NA
Metab__HMDB0000067_l,2.0913444982993705,NA
Metab__HMDB0000067_m,1.1906273646744059,NA
Metab__HMDB0000067_r,1.7599465647153292,NA
Metab__HMDB0000085_c,1.8202838219545732,NA
Metab__HMDB0000099_c,1.7237676484879818,NA
Metab__HMDB0000099_e,1.7821324817765976,NA
Metab__HMDB0000107_c,1.7598029582202364,NA
Metab__HMDB0000122_c,2.8698492542963834,NA
Metab__HMDB0000122_e,2.7693211499559616,NA
Metab__HMDB0000122_g,1.352481153763797,NA
Metab__HMDB0000122_r,1.3269944709044421,NA
Metab__HMDB0000132_c,1.673809264955756,NA
Metab__HMDB0000133_c,1.943285247769669,NA
Metab__HMDB0000133_e,2.1305976075431743,NA
Metab__HMDB0000143_c,1.4474257201311425,NA
Metab__HMDB0000169_c,1.7576724218675985,NA
Metab__HMDB0000169_e,1.8441665277022954,NA
Metab__HMDB0000186_e,2.5587811656127393,NA
Metab__HMDB0000186_g,2.1819194498878836,NA
Metab__HMDB0000195_c,1.195222700286324,NA
Metab__HMDB0000286_c,1.1432115352138583,NA
Metab__HMDB0000288_c,2.6039947936902714,NA
Metab__HMDB0000288_g,1.3211378944830683,NA
Metab__HMDB0000288_r,1.8148185826520031,NA
Metab__HMDB0000296_c,1.4206195284738015,NA
Metab__HMDB0000296_e,1.7590894366151637,NA
Metab__HMDB0000296_n,1.5113772670451602,NA
Metab__HMDB0000299_c,1.575689839963411,NA
Metab__HMDB0000299_e,2.1665263563572865,NA
Metab__HMDB0000618_c,2.0602224081402993,NA
Metab__HMDB0000618_r,2.039273426406558,NA
Metab__HMDB0000645_c,1.1436672984513652,NA
Metab__HMDB0000855_c,2.210848281638593,NA
Metab__HMDB0000868_c,2.256976985787311,NA
Metab__HMDB0000939_c,1.6320425383320845,NA
Metab__HMDB0000939_m,1.6320425383320845,NA
Metab__HMDB0001000_c,2.306253401749483,NA
Metab__HMDB0001000_n,1.141555251218517,NA
Metab__HMDB0001068_c,1.0770408549774848,NA
Metab__HMDB0001112_c,1.4421512997513148,NA
Metab__HMDB0001191_n,1.1230980217043633,NA
Metab__HMDB0001248_c,1.3442255454432384,NA
Metab__HMDB0001248_r,1.4748978405449589,NA
Metab__HMDB0001270_c,1.3303505272527896,NA
Metab__HMDB0001473_c,1.553138267371261,NA
Metab__HMDB0001473_e,1.402942576210244,NA
Metab__HMDB0001473_x,1.1879184715924591,NA
Metab__HMDB0001489_c,3.540596085998576,NA
Metab__HMDB0001586_c,1.3615446229603405,NA
Metab__HMDB0002719_r,1.7520372453737092,NA
Metab__HMDB0003335_c,1.574128203713971,NA
Metab__HMDB0003335_n,1.329025678051806,NA
Metab__HMDB0003971_c,1.3826280256451406,NA
Metab__HMDB0006534_c,1.3972145927386554,NA
Metab__HMDB0062755_c,2.97553435698004,NA
Metab__HMDB0062755_e,1.1574114286230903,NA
Metab__M00213_c,6.370484267996228,NA
Metab__Ndmelys_c,6.920577479980062,NA
Metab__Ntmelys_c,2.1516375159432233,NA
Metab__r5p_c,2.7675435258248933,NA
Metab__r5p_r,2.822534889197186,NA
MTOR,1.4643757315419805,-1.0005697550705128
NCOA3,2.0644347125946148,-0.03323293442168375
NFKB2,2.233585455063679,1.454813787611633
NFYA,1.365448523078299,-0.09567601263149901
NONO,2.9250233333037747,-0.36163837932398435
PCNA,-2.119361318383786,-1.1808265972770617
PHB2,-1.4104367413823977,-0.0416618973754359
PPP2R1A,-1.0238026694956386,-0.16804064064459207
PTPN11,1.0622524277752088,-0.8542012096742385
RASSF1,-1.1947293430813768,0.6430748350213022
SCD,1.404732506352186,3.274945151134077
SETD2,2.6052547951879235,-1.504244038163113
SETDB1,2.6856726438682816,-0.9854758950495147
SFPQ,2.9250233333037747,-0.895083514931643
SKI,-1.335884344195091,1.324541407416042
SLC2A1,1.8441665277022954,-1.8251996595590407
SLC9A1,1.178700177817419,-0.30072747041609743
SP1,1.6567229387432092,-0.5715323752935156
SP3,1.365448523078299,-1.3352375523855216
SRSF2,1.1947293430813768,-0.49229586368710193
STARD3,1.5296874806241005,-0.3809221864028891
STAT1,1.3697725239093421,1.580765113954113
STAT3,1.7888282386737437,1.2421317846681257
SUV39H1,2.6666662086803505,-0.3862957801610359
TFDP1,1.7585352276691981,0.7197929570010217
TKT,1.0923710934460031,-0.5438676583577582
TM9SF4,-1.4649121273892463,0.6653771141546503
TOP1,3.093182952323753,-0.7965856688423195
TP53,-1.644562423791766,1.936173864414881
TRAF2,2.2939532143153794,-0.2187185595638656
TRIM28,2.201580304489668,-0.18799438628293405
TXN,2.298020036891165,-0.3034618660359617
TYK2,1.2463628437886474,-0.5344006195413848
UBE2A,-2.413130320700952,0.7244706099221616
UBXN2B,-1.000862885014859,0.8567322782898303
UPP1,1.851471298553916,-0.006875686843625976
XPC,1.6395554238137637,1.054075457463038
YWHAE,1.948530183950734,0.5651826130527845
YWHAQ,2.350754795870014,-0.7161757694903879
YY1,1.3858367046864368,0.16065677002639148
